ISBN13,Book_Title,Author_Name,Publisher_House,Publication_Date,Page_Count,Language,Country,Average_Rating,Review_Volume,Is_Bestseller,Record_Status
9785376458227,The Midnight Library,Matt Haig,HarperCollins,2015-02-11,949.0,zh,India,1.34,4370,False,Refined
9785010849996,Project Hail Mary,Andy Weir,Simon & Schuster,2006-07-06,284.0,de,USA,4.44,2599,False,Refined
9783326924276,Where the Crawdads Sing,Delia Owens,Simon & Schuster,2019-08-28,287.0,fr,UK,1.62,3336,False,Refined
9781779355497,To Kill a Mockingbird,Harper Lee,Penguin Books,2012-09-30,499.0,en,France,1.57,2655,False,Refined
9781222814829,Where the Crawdads Sing,Delia Owens,HarperCollins,1999-05-03,700.0,es,India,3.03,4132,False,Refined
9786662211914,Project Hail Mary,Andy Weir,Independent,2007-11-09,167.0,de,USA,2.63,1914,False,Refined
9783899521378,Sapiens,Yuval Noah Harari,HarperCollins,2001-03-26,767.0,es,Germany,3.27,3653,False,Refined
9785906429046,Circe,Madeline Miller,Independent,2018-07-28,900.0,es,Pakistan,4.81,4547,True,Refined
9787960982010,Fahrenheit 451,Ray Bradbury,HarperCollins,2026-02-03,161.0,de,Germany,3.39,3114,False,Refined
9787486811182,Circe,Madeline Miller,Penguin Books,2018-11-16,856.0,zh,Brazil,1.28,734,False,Refined
9789584871905,Educated,Tara Westover,Macmillan Publishers,2016-08-28,725.0,zh,France,4.54,2806,False,Refined
9782172582522,Fahrenheit 451,Ray Bradbury,Independent,2010-10-16,315.0,de,Brazil,2.31,1095,False,Refined
9789631074408,The Alchemist,Paulo Coelho,HarperCollins,2007-08-01,669.0,de,China,3.15,635,False,Refined
9783887274233,Fahrenheit 451,Ray Bradbury,Simon & Schuster,2009-03-26,947.0,zh,France,2.55,69,False,Refined
9782909446514,Circe,Madeline Miller,HarperCollins,2025-03-24,876.0,fr,France,1.77,2483,False,Refined
9789449474170,The Alchemist,Paulo Coelho,Penguin Books,2013-07-10,604.0,zh,Australia,1.03,3244,False,Refined
9783121762474,Man's Search for Meaning,Viktor Frankl,Hachette Book Group,2017-06-04,775.0,zh,Brazil,3.26,535,False,Refined
9788654717096,Educated,Tara Westover,Independent,2025-01-29,809.0,zh,Brazil,2.01,4588,False,Refined
9789326907907,The Hobbit,J.R.R. Tolkien,Independent,2007-11-12,380.0,en,Pakistan,2.87,2961,False,Refined
9785496678921,The Great Gatsby,F. Scott Fitzgerald,Macmillan Publishers,2002-03-26,559.0,fr,USA,2.57,2741,False,Refined
9788256557537,The Midnight Library,Matt Haig,Penguin Books,2014-11-26,543.5,es,France,2.24,792,False,Refined
9782075500493,The Midnight Library,Matt Haig,Penguin Books,2004-11-14,344.0,fr,USA,4.29,4257,False,Refined
9787955985378,Foundation,Isaac Asimov,Penguin Books,1998-01-24,557.0,zh,UK,1.34,497,False,Refined
9784361440027,The Silent Patient,Alex Michaelides,Penguin Books,2006-04-17,156.0,fr,Brazil,3.5,538,False,Refined
9786933306132,Project Hail Mary,Andy Weir,Penguin Books,1998-06-05,870.0,de,Australia,4.46,86,False,Refined
9783659574996,The Hobbit,J.R.R. Tolkien,Simon & Schuster,1996-12-01,791.0,en,India,3.07,4815,False,Refined
9784063597598,Foundation,Isaac Asimov,Hachette Book Group,2017-06-06,686.0,es,Pakistan,2.03,3448,False,Refined
9782044331936,Becoming,Michelle Obama,Penguin Books,2023-05-27,230.0,fr,Brazil,2.74,2930,False,Refined
9785928084398,Educated,Tara Westover,Simon & Schuster,1999-01-20,451.0,fr,France,4.88,4240,True,Refined
9785529503814,Project Hail Mary,Andy Weir,Simon & Schuster,2017-05-08,305.0,es,UK,2.37,3897,False,Refined
9788268862104,Foundation,Isaac Asimov,Hachette Book Group,2000-09-21,443.0,zh,Germany,2.67,1329,False,Refined
9783130006033,Project Hail Mary,Andy Weir,Penguin Books,1997-06-18,328.0,es,India,3.5,1958,False,Refined
9782614528899,To Kill a Mockingbird,Harper Lee,Macmillan Publishers,2017-11-07,543.5,en,France,1.04,2931,False,Refined
9782891538480,Brave New World,Aldous Huxley,Hachette Book Group,2009-12-21,144.0,en,Australia,1.79,1426,False,Refined
9783381580667,Becoming,Michelle Obama,HarperCollins,2017-04-28,122.0,es,Germany,4.64,171,False,Refined
9786197929962,Where the Crawdads Sing,Delia Owens,Macmillan Publishers,2015-05-06,478.0,fr,Canada,4.76,3553,True,Refined
9781814502461,Educated,Tara Westover,Hachette Book Group,2009-02-24,811.0,fr,France,3.4,2003,False,Refined
9787594786332,Dune,Frank Herbert,HarperCollins,2011-06-02,353.0,en,Germany,4.49,4163,False,Refined
9784123723470,Circe,Madeline Miller,Macmillan Publishers,1996-05-09,729.0,en,Canada,3.03,4171,False,Refined
9788277863632,Becoming,Michelle Obama,Macmillan Publishers,2004-11-11,374.0,zh,China,3.55,4783,False,Refined
9786301641456,Circe,Madeline Miller,HarperCollins,2012-05-22,535.0,de,Brazil,1.63,3064,False,Refined
9786562188890,The Silent Patient,Alex Michaelides,Hachette Book Group,2010-05-06,335.0,zh,USA,2.86,2755,False,Refined
9787431898475,The Hobbit,J.R.R. Tolkien,Simon & Schuster,2008-12-18,125.0,es,India,1.94,621,False,Refined
9783764474604,Man's Search for Meaning,Viktor Frankl,Simon & Schuster,2015-11-25,200.0,en,UK,2.44,4473,False,Refined
9786368810686,To Kill a Mockingbird,Harper Lee,Independent,2017-07-25,822.0,zh,Canada,4.99,4449,True,Refined
9789576372513,Brave New World,Aldous Huxley,Macmillan Publishers,2000-02-07,875.0,en,India,3.62,1222,False,Refined
9783037696779,Circe,Madeline Miller,Hachette Book Group,1999-10-14,904.0,zh,India,3.89,3779,False,Refined
9782793955743,Circe,Madeline Miller,Macmillan Publishers,2005-12-06,973.0,zh,USA,2.5,4730,False,Refined
9786818230909,The Midnight Library,Matt Haig,HarperCollins,2007-04-25,543.5,de,Pakistan,2.2,4808,False,Refined
9789018466673,Educated,Tara Westover,Macmillan Publishers,2016-12-15,500.0,en,Pakistan,2.55,3889,False,Refined
9782308442317,Fahrenheit 451,Ray Bradbury,HarperCollins,2021-06-08,791.0,zh,Canada,1.13,4942,False,Refined
9786952369916,The Silent Patient,Alex Michaelides,HarperCollins,2015-08-30,398.0,zh,UK,2.82,3019,False,Refined
9782679784362,The Hobbit,J.R.R. Tolkien,Penguin Books,2020-04-28,649.0,de,India,3.97,3186,False,Refined
9784738550295,Educated,Tara Westover,Simon & Schuster,2006-09-23,937.0,de,Canada,3.41,2542,False,Refined
9782183009989,Fahrenheit 451,Ray Bradbury,Penguin Books,2019-09-19,556.0,en,China,3.42,2022,False,Refined
9787271530837,The Alchemist,Paulo Coelho,Hachette Book Group,2024-05-12,854.0,en,Germany,3.59,3738,False,Refined
9784650051715,Brave New World,Aldous Huxley,Macmillan Publishers,2014-12-10,283.0,zh,China,2.83,1502,False,Refined
9784738939076,Project Hail Mary,Andy Weir,Simon & Schuster,1997-12-10,650.0,fr,UK,3.79,1779,False,Refined
9782583692176,Sapiens,Yuval Noah Harari,Independent,2003-06-28,884.0,fr,China,2.8,2070,False,Refined
9789904306832,The Midnight Library,Matt Haig,Macmillan Publishers,2009-01-07,451.0,de,Australia,2.59,87,False,Refined
9788510506350,Educated,Tara Westover,Macmillan Publishers,2005-06-03,169.0,en,Pakistan,3.63,3585,False,Refined
9789667528031,Becoming,Michelle Obama,Penguin Books,2018-03-02,401.0,en,Pakistan,3.97,1379,False,Refined
9785954229656,1984,George Orwell,Simon & Schuster,2018-02-18,321.0,en,Pakistan,1.86,391,False,Refined
9786619209856,Where the Crawdads Sing,Delia Owens,Penguin Books,1999-04-14,104.0,en,China,4.07,2045,False,Refined
9785363851896,The Silent Patient,Alex Michaelides,Penguin Books,2025-06-18,445.0,es,UK,1.88,791,False,Refined
9784109605715,Becoming,Michelle Obama,Penguin Books,2007-06-21,624.0,en,France,2.29,1552,False,Refined
9789327611847,Pride and Prejudice,Jane Austen,Penguin Books,2015-09-10,318.0,en,France,2.29,122,False,Refined
9786208798644,Pride and Prejudice,Jane Austen,HarperCollins,2023-02-26,773.0,fr,Brazil,2.48,551,False,Refined
9785254054712,Foundation,Isaac Asimov,Hachette Book Group,2000-08-01,275.0,fr,UK,3.4,3183,False,Refined
9782426129087,Educated,Tara Westover,Simon & Schuster,1996-03-23,593.0,en,France,1.07,4792,False,Refined
9781057087328,The Great Gatsby,F. Scott Fitzgerald,Penguin Books,1998-06-20,877.0,en,Germany,1.95,3510,False,Refined
9785885763595,Project Hail Mary,Andy Weir,Macmillan Publishers,2012-10-23,306.0,es,China,1.82,310,False,Refined
9782411712184,Fahrenheit 451,Ray Bradbury,Simon & Schuster,2011-11-15,759.0,en,Pakistan,4.17,3398,False,Refined
9788442633408,The Midnight Library,Matt Haig,Simon & Schuster,2015-04-01,310.0,zh,USA,4.63,2034,False,Refined
9782381420377,The Great Gatsby,F. Scott Fitzgerald,Macmillan Publishers,1997-11-12,106.0,en,India,1.28,1576,False,Refined
9781539280391,Circe,Madeline Miller,HarperCollins,1999-07-14,662.0,es,Australia,3.03,3491,False,Refined
9786346911997,Circe,Madeline Miller,HarperCollins,1998-12-09,354.0,fr,Germany,3.31,1649,False,Refined
9786839359948,The Silent Patient,Alex Michaelides,Macmillan Publishers,2018-08-04,582.0,de,China,3.02,3550,False,Refined
9786933150768,The Alchemist,Paulo Coelho,Penguin Books,2012-08-25,709.0,zh,Canada,3.21,1439,False,Refined
9786511412632,Fahrenheit 451,Ray Bradbury,Hachette Book Group,1998-12-06,592.0,en,France,1.55,3844,False,Refined
9788410301978,The Midnight Library,Matt Haig,Macmillan Publishers,2007-12-20,525.0,de,France,2.54,2521,False,Refined
9784801044279,The Hobbit,J.R.R. Tolkien,Penguin Books,2008-11-08,679.0,es,Australia,4.05,2091,False,Refined
9788252006746,The Catcher in the Rye,J.D. Salinger,Penguin Books,1996-12-01,494.0,de,Australia,1.97,282,False,Refined
9783771686437,The Midnight Library,Matt Haig,Simon & Schuster,1998-12-16,566.0,es,Germany,1.99,4737,False,Refined
9789986384992,The Midnight Library,Matt Haig,Macmillan Publishers,2008-04-11,823.0,zh,UK,3.07,1546,False,Refined
9781381708520,The Hobbit,J.R.R. Tolkien,Independent,2010-09-01,933.0,es,Germany,3.99,3260,False,Refined
9788801332977,Becoming,Michelle Obama,Penguin Books,2021-10-08,171.0,de,Pakistan,2.67,2362,False,Refined
9781576951818,The Catcher in the Rye,J.D. Salinger,Macmillan Publishers,2017-12-14,614.0,en,India,3.27,1741,False,Refined
9786119106378,Becoming,Michelle Obama,Macmillan Publishers,2006-05-07,741.0,zh,UK,4.47,1360,False,Refined
9782188684621,Where the Crawdads Sing,Delia Owens,Simon & Schuster,2024-10-13,543.5,es,India,2.94,825,False,Refined
9781179784541,The Midnight Library,Matt Haig,HarperCollins,2002-09-08,910.0,en,China,3.41,2177,False,Refined
9787890723343,To Kill a Mockingbird,Harper Lee,Simon & Schuster,2009-06-26,798.0,fr,France,4.27,2959,False,Refined
9789483870638,Project Hail Mary,Andy Weir,Simon & Schuster,2021-08-15,543.5,de,China,3.9,1137,False,Refined
9784500620658,Man's Search for Meaning,Viktor Frankl,Simon & Schuster,2005-11-04,543.5,de,Pakistan,2.65,1539,False,Refined
9789661361196,To Kill a Mockingbird,Harper Lee,Simon & Schuster,2024-01-24,926.0,fr,India,1.93,3969,False,Refined
9786791050254,The Silent Patient,Alex Michaelides,Macmillan Publishers,1996-08-01,977.0,en,China,2.18,1598,False,Refined
9781136346958,Dune,Frank Herbert,Macmillan Publishers,2022-03-18,408.0,zh,India,1.67,3655,False,Refined
9782034664545,Sapiens,Yuval Noah Harari,HarperCollins,2018-06-21,871.0,en,UK,2.74,239,False,Refined
9788586238650,Pride and Prejudice,Jane Austen,HarperCollins,2014-07-24,781.0,de,UK,3.66,4378,False,Refined
9784744956408,To Kill a Mockingbird,Harper Lee,Hachette Book Group,1999-03-04,166.0,fr,China,4.64,3126,True,Refined
9784472255508,The Hobbit,J.R.R. Tolkien,HarperCollins,2014-06-30,218.0,fr,UK,1.45,2787,False,Refined
9787755292104,Where the Crawdads Sing,Delia Owens,HarperCollins,2012-01-22,489.0,zh,USA,2.24,4833,False,Refined
9784421221951,The Hobbit,J.R.R. Tolkien,Hachette Book Group,1996-05-05,716.0,zh,Australia,1.43,75,False,Refined
9786235153847,Educated,Tara Westover,Macmillan Publishers,2019-07-03,715.0,fr,Canada,3.99,281,False,Refined
9787760158051,Where the Crawdads Sing,Delia Owens,HarperCollins,2003-11-29,398.0,de,USA,4.92,2729,False,Refined
9786977769260,The Great Gatsby,F. Scott Fitzgerald,HarperCollins,2025-02-23,661.0,de,France,2.69,3878,False,Refined
9789898412960,Pride and Prejudice,Jane Austen,Simon & Schuster,2013-06-13,813.0,es,Pakistan,2.58,1072,False,Refined
9788342622550,Project Hail Mary,Andy Weir,Macmillan Publishers,1996-10-01,267.0,zh,Canada,2.77,3952,False,Refined
9783797045905,Circe,Madeline Miller,Simon & Schuster,2000-04-17,204.0,es,China,4.8,3498,True,Refined
9785707489159,Project Hail Mary,Andy Weir,Macmillan Publishers,2018-01-21,153.0,en,Pakistan,3.6,4861,False,Refined
9782052271302,Pride and Prejudice,Jane Austen,Penguin Books,2015-04-24,506.0,de,Germany,3.75,1413,False,Refined
9788635295696,The Silent Patient,Alex Michaelides,Macmillan Publishers,2013-10-08,747.0,de,France,1.05,955,False,Refined
9781966088651,Man's Search for Meaning,Viktor Frankl,Hachette Book Group,2000-05-31,686.0,de,Germany,3.77,774,False,Refined
9788313199661,The Alchemist,Paulo Coelho,Simon & Schuster,2000-06-25,228.0,en,France,1.25,4403,False,Refined
9787571676457,The Midnight Library,Matt Haig,Penguin Books,2002-11-03,957.0,zh,Pakistan,3.85,1016,False,Refined
9781772825941,Where the Crawdads Sing,Delia Owens,Hachette Book Group,2006-01-20,919.0,fr,UK,1.16,4711,False,Refined
9784234405592,Sapiens,Yuval Noah Harari,Penguin Books,2020-07-09,618.0,fr,France,4.87,1405,False,Refined
9786361566970,The Midnight Library,Matt Haig,Penguin Books,2002-10-25,901.0,fr,Pakistan,2.78,4727,False,Refined
9783192968846,The Catcher in the Rye,J.D. Salinger,Penguin Books,1996-05-23,939.0,en,Australia,1.15,1160,False,Refined
9786837140423,Educated,Tara Westover,HarperCollins,1998-03-15,532.0,en,Pakistan,2.02,3127,False,Refined
9783982920803,Fahrenheit 451,Ray Bradbury,Hachette Book Group,2016-12-22,172.0,fr,Australia,3.86,4617,False,Refined
9785999526932,Foundation,Isaac Asimov,HarperCollins,2011-12-04,906.0,de,China,1.1,4944,False,Refined
9787650193311,Sapiens,Yuval Noah Harari,Penguin Books,2011-05-05,755.0,en,France,4.64,2238,False,Refined
9781042362717,1984,George Orwell,Macmillan Publishers,2016-02-24,487.0,en,UK,1.7,2511,False,Refined
9787566833700,Where the Crawdads Sing,Delia Owens,Hachette Book Group,2013-06-19,664.0,fr,Brazil,1.4,392,False,Refined
9786070949719,Pride and Prejudice,Jane Austen,Hachette Book Group,2001-05-15,543.5,de,India,3.37,2122,False,Refined
9783824211316,Educated,Tara Westover,HarperCollins,2009-02-14,681.0,fr,USA,4.67,3032,True,Refined
9782966178433,Foundation,Isaac Asimov,Macmillan Publishers,2010-03-28,917.0,de,Pakistan,2.15,3504,False,Refined
9784684744684,The Great Gatsby,F. Scott Fitzgerald,Simon & Schuster,2007-11-18,889.0,fr,UK,3.54,628,False,Refined
9783470966406,Becoming,Michelle Obama,Penguin Books,2013-04-17,667.0,de,USA,4.85,3473,True,Refined
9787355073910,Educated,Tara Westover,Hachette Book Group,2002-03-27,814.0,en,China,1.06,1557,False,Refined
9788514766634,The Hobbit,J.R.R. Tolkien,HarperCollins,1996-06-16,943.0,zh,Brazil,1.17,3675,False,Refined
9784881785530,Man's Search for Meaning,Viktor Frankl,HarperCollins,2022-09-30,475.0,es,Pakistan,2.41,417,False,Refined
9785164951786,The Catcher in the Rye,J.D. Salinger,Simon & Schuster,2014-11-29,951.0,zh,UK,2.16,3957,False,Refined
9782690591366,Dune,Frank Herbert,Independent,1997-04-10,627.0,en,India,4.57,3999,True,Refined
9786706086556,Fahrenheit 451,Ray Bradbury,Simon & Schuster,2021-04-23,105.0,fr,Canada,2.61,72,False,Refined
9784859070910,The Silent Patient,Alex Michaelides,Macmillan Publishers,2020-07-23,599.0,en,Canada,4.08,2049,False,Refined
9786860464405,Brave New World,Aldous Huxley,HarperCollins,2002-01-20,931.0,fr,UK,4.96,3599,True,Refined
9785319921998,The Hobbit,J.R.R. Tolkien,HarperCollins,2021-02-24,294.0,fr,USA,1.53,3449,False,Refined
9783861327917,Becoming,Michelle Obama,Macmillan Publishers,1996-04-10,372.0,en,China,2.96,4059,False,Refined
9788841061174,To Kill a Mockingbird,Harper Lee,HarperCollins,2021-03-12,543.5,en,Canada,1.62,4096,False,Refined
9786764451684,Project Hail Mary,Andy Weir,Hachette Book Group,2025-10-03,544.0,de,Germany,2.13,676,False,Refined
9781802558618,Educated,Tara Westover,Simon & Schuster,2020-12-15,984.0,fr,Australia,3.67,3515,False,Refined
9781778197615,Where the Crawdads Sing,Delia Owens,Hachette Book Group,1997-11-26,543.5,es,Australia,1.48,3287,False,Refined
9782830957372,Educated,Tara Westover,Hachette Book Group,2017-02-28,193.0,en,China,2.63,2510,False,Refined
9786738840177,The Great Gatsby,F. Scott Fitzgerald,Macmillan Publishers,2023-05-13,622.0,de,USA,2.22,2205,False,Refined
9786355689517,The Hobbit,J.R.R. Tolkien,Penguin Books,2017-12-18,141.0,en,USA,3.64,2634,False,Refined
9785727735496,Foundation,Isaac Asimov,HarperCollins,2014-10-19,603.0,fr,France,2.22,793,False,Refined
9786717510876,Educated,Tara Westover,Simon & Schuster,1999-09-13,641.0,zh,France,1.95,2260,False,Refined
9781516917996,Where the Crawdads Sing,Delia Owens,Hachette Book Group,1996-10-06,937.0,es,Australia,3.82,808,False,Refined
9784268418626,To Kill a Mockingbird,Harper Lee,Hachette Book Group,2019-03-23,144.0,es,Australia,2.67,2068,False,Refined
9789483102271,Sapiens,Yuval Noah Harari,Simon & Schuster,2005-12-31,744.0,en,China,1.27,3432,False,Refined
9785155324773,The Midnight Library,Matt Haig,Simon & Schuster,2024-01-29,679.0,en,Australia,3.96,3256,False,Refined
9785172725742,Man's Search for Meaning,Viktor Frankl,HarperCollins,2006-06-24,868.0,zh,China,3.25,3196,False,Refined
9781015464229,Becoming,Michelle Obama,Hachette Book Group,2016-05-06,706.0,en,Pakistan,2.82,4301,False,Refined
9788336898091,Brave New World,Aldous Huxley,Hachette Book Group,2020-10-09,543.5,es,USA,3.13,2390,False,Refined
9784982499657,1984,George Orwell,Simon & Schuster,2023-10-21,757.0,es,Australia,3.14,11,False,Refined
9782393982645,The Catcher in the Rye,J.D. Salinger,Hachette Book Group,2014-04-09,839.0,es,China,4.59,2415,False,Refined
9788833727382,The Midnight Library,Matt Haig,HarperCollins,2013-07-27,280.0,fr,USA,3.15,4778,False,Refined
9782899169638,Pride and Prejudice,Jane Austen,Simon & Schuster,2014-01-22,308.0,zh,China,1.62,1898,False,Refined
9789169749967,Educated,Tara Westover,Penguin Books,2003-11-14,285.0,de,Canada,4.26,1442,False,Refined
9788076234670,Becoming,Michelle Obama,Penguin Books,2012-03-15,266.0,es,China,3.75,1538,False,Refined
9782728742796,The Great Gatsby,F. Scott Fitzgerald,Hachette Book Group,2019-12-16,543.5,en,Brazil,1.4,3145,False,Refined
9781567704691,Project Hail Mary,Andy Weir,Penguin Books,2014-02-09,246.0,zh,USA,4.17,76,False,Refined
9781364922725,To Kill a Mockingbird,Harper Lee,HarperCollins,2004-07-25,877.0,zh,India,4.26,2518,False,Refined
9783334799664,Project Hail Mary,Andy Weir,Penguin Books,2024-02-13,205.0,zh,Germany,1.41,3402,False,Refined
9786268529625,The Midnight Library,Matt Haig,Macmillan Publishers,2019-07-04,461.0,fr,Australia,4.69,3151,True,Refined
9783112353306,Where the Crawdads Sing,Delia Owens,Penguin Books,2016-01-17,204.0,fr,France,1.31,2733,False,Refined
9784846514715,The Silent Patient,Alex Michaelides,Hachette Book Group,2019-05-04,282.0,de,Pakistan,2.34,1485,False,Refined
9786527646752,Brave New World,Aldous Huxley,Penguin Books,2013-12-15,611.0,fr,Germany,4.24,625,False,Refined
9785924562641,Educated,Tara Westover,HarperCollins,2008-08-05,557.0,de,UK,1.45,3501,False,Refined
9781547761887,The Silent Patient,Alex Michaelides,Macmillan Publishers,2010-04-19,426.0,de,China,2.93,3391,False,Refined
9786351134654,Educated,Tara Westover,Macmillan Publishers,2001-06-22,609.0,zh,Pakistan,2.97,4392,False,Refined
9788365529848,Dune,Frank Herbert,Hachette Book Group,2000-03-12,895.0,es,UK,1.94,23,False,Refined
9787693167380,The Catcher in the Rye,J.D. Salinger,HarperCollins,2021-03-05,161.0,fr,France,4.4,1141,False,Refined
9789216074478,Sapiens,Yuval Noah Harari,HarperCollins,2016-08-30,947.0,es,USA,3.99,960,False,Refined
9784148561166,Pride and Prejudice,Jane Austen,Independent,2009-06-11,155.0,en,Brazil,1.3,4865,False,Refined
9781606782223,The Catcher in the Rye,J.D. Salinger,HarperCollins,2022-08-29,112.0,zh,China,1.6,1494,False,Refined
9786581343068,Man's Search for Meaning,Viktor Frankl,Independent,2010-12-26,554.0,en,Germany,1.45,491,False,Refined
9783161637381,Becoming,Michelle Obama,Penguin Books,2008-05-02,952.0,de,India,3.22,2113,False,Refined
9785968420909,The Great Gatsby,F. Scott Fitzgerald,Penguin Books,2002-09-21,486.0,es,Australia,2.6,458,False,Refined
9788268916871,Sapiens,Yuval Noah Harari,Macmillan Publishers,2012-01-25,768.0,de,China,1.66,3043,False,Refined
9781448394850,Where the Crawdads Sing,Delia Owens,Simon & Schuster,1999-01-22,897.0,fr,USA,1.96,1333,False,Refined
9789202043288,Foundation,Isaac Asimov,HarperCollins,2001-05-15,306.0,en,Australia,2.08,4670,False,Refined
9781196196740,The Alchemist,Paulo Coelho,Simon & Schuster,2021-12-07,416.0,en,France,4.01,3261,False,Refined
9788411774059,Pride and Prejudice,Jane Austen,HarperCollins,2021-09-30,543.5,de,Pakistan,1.4,1230,False,Refined
9784659428530,The Alchemist,Paulo Coelho,Simon & Schuster,2018-11-19,255.0,de,UK,4.54,764,False,Refined
9783809854155,Circe,Madeline Miller,HarperCollins,2003-08-13,628.0,zh,Pakistan,4.72,2796,False,Refined
9782850707619,Brave New World,Aldous Huxley,Macmillan Publishers,2015-05-23,313.0,zh,Brazil,1.3,1248,False,Refined
9784456273760,Where the Crawdads Sing,Delia Owens,HarperCollins,2012-03-25,660.0,en,India,1.38,2569,False,Refined
9786855450328,The Silent Patient,Alex Michaelides,Penguin Books,2022-12-04,283.0,de,Germany,4.94,2097,False,Refined
9785036536863,Educated,Tara Westover,Hachette Book Group,2004-03-19,140.0,fr,Germany,2.6,1056,False,Refined
9789383969266,Foundation,Isaac Asimov,Simon & Schuster,2022-05-16,798.0,de,Pakistan,2.8,349,False,Refined
9783408619421,The Great Gatsby,F. Scott Fitzgerald,HarperCollins,2021-05-23,397.0,de,Canada,3.28,597,False,Refined
9786793644432,The Silent Patient,Alex Michaelides,Macmillan Publishers,1997-04-18,647.0,de,UK,1.34,887,False,Refined
9786151688714,The Hobbit,J.R.R. Tolkien,Simon & Schuster,2023-03-23,424.0,fr,Brazil,2.95,3901,False,Refined
9783018495252,Sapiens,Yuval Noah Harari,HarperCollins,2011-10-03,681.0,en,Brazil,4.1,511,False,Refined
9789497854045,The Hobbit,J.R.R. Tolkien,HarperCollins,2023-09-09,316.0,en,China,2.08,1442,False,Refined
9785645905276,Pride and Prejudice,Jane Austen,Macmillan Publishers,2007-04-16,637.0,es,Germany,1.74,440,False,Refined
9782275197185,To Kill a Mockingbird,Harper Lee,HarperCollins,2010-06-13,529.0,de,India,3.14,1316,False,Refined
9789632590108,Dune,Frank Herbert,Hachette Book Group,2017-03-17,543.5,zh,Brazil,1.58,2592,False,Refined
9782358961337,Educated,Tara Westover,Macmillan Publishers,2014-04-30,633.0,en,India,4.77,1029,False,Refined
9781418527641,Dune,Frank Herbert,HarperCollins,2017-09-12,530.0,zh,Canada,3.4,1770,False,Refined
9785102142411,Dune,Frank Herbert,Simon & Schuster,2009-10-18,116.0,fr,Germany,3.01,1021,False,Refined
9787073314496,Fahrenheit 451,Ray Bradbury,Simon & Schuster,2010-04-26,948.0,zh,China,3.09,2751,False,Refined
9782602544581,The Hobbit,J.R.R. Tolkien,Hachette Book Group,1999-06-07,266.0,zh,China,2.53,3583,False,Refined
9785275052490,Where the Crawdads Sing,Delia Owens,Penguin Books,2022-02-04,765.0,en,Brazil,4.73,849,False,Refined
9789730103138,Sapiens,Yuval Noah Harari,Simon & Schuster,2007-04-01,316.0,es,India,3.21,937,False,Refined
9787287605035,Where the Crawdads Sing,Delia Owens,Macmillan Publishers,2025-10-10,483.0,es,Pakistan,2.13,2166,False,Refined
9783891804979,The Hobbit,J.R.R. Tolkien,Penguin Books,2007-07-09,133.0,en,USA,1.61,3067,False,Refined
9786658494712,Foundation,Isaac Asimov,HarperCollins,2000-06-13,540.0,es,Pakistan,4.89,1578,False,Refined
9787776829678,Project Hail Mary,Andy Weir,HarperCollins,1997-07-29,499.0,es,China,4.62,4237,True,Refined
9783165767532,Educated,Tara Westover,Hachette Book Group,2008-07-13,963.0,fr,Pakistan,1.64,2641,False,Refined
9789639490447,The Hobbit,J.R.R. Tolkien,Independent,2019-04-02,128.0,zh,Pakistan,4.68,645,False,Refined
9789518699099,Educated,Tara Westover,Simon & Schuster,2017-09-30,345.0,es,Germany,1.78,2009,False,Refined
9788603773960,Pride and Prejudice,Jane Austen,Penguin Books,2013-10-12,184.0,es,USA,3.55,4746,False,Refined
9781526925167,Foundation,Isaac Asimov,HarperCollins,2013-06-12,368.0,es,UK,1.31,2960,False,Refined
9785389271768,Where the Crawdads Sing,Delia Owens,Penguin Books,2004-04-16,740.0,en,Australia,3.75,3074,False,Refined
9784472691748,Fahrenheit 451,Ray Bradbury,HarperCollins,2012-09-18,110.0,es,Brazil,3.52,257,False,Refined
9783347125656,The Catcher in the Rye,J.D. Salinger,HarperCollins,2002-09-17,859.0,fr,UK,1.77,242,False,Refined
9782567193396,Educated,Tara Westover,HarperCollins,2024-10-16,435.0,es,Australia,1.33,1036,False,Refined
9786559065835,The Silent Patient,Alex Michaelides,Macmillan Publishers,2006-07-22,624.0,de,Australia,2.0,1621,False,Refined
9789426173077,1984,George Orwell,Penguin Books,1999-12-08,912.0,zh,Germany,1.66,1686,False,Refined
9788503648320,Fahrenheit 451,Ray Bradbury,Simon & Schuster,1998-03-05,210.0,zh,China,2.72,4646,False,Refined
9782930172860,The Silent Patient,Alex Michaelides,Independent,2003-03-06,359.0,zh,China,2.17,4345,False,Refined
9788769769662,Becoming,Michelle Obama,Macmillan Publishers,2017-10-10,466.0,es,UK,1.86,3044,False,Refined
9785336340723,Where the Crawdads Sing,Delia Owens,Penguin Books,2011-05-13,318.0,de,Brazil,4.18,1905,False,Refined
9781933998295,Foundation,Isaac Asimov,Hachette Book Group,2013-08-23,833.0,zh,UK,3.3,3454,False,Refined
9781851049558,To Kill a Mockingbird,Harper Lee,Penguin Books,2003-12-17,610.0,en,Germany,2.68,1016,False,Refined
9782644360541,Dune,Frank Herbert,Hachette Book Group,2025-02-28,391.0,en,Brazil,4.95,3782,True,Refined
9783265654028,Pride and Prejudice,Jane Austen,Simon & Schuster,1997-03-11,116.0,en,India,1.38,3400,False,Refined
9782719465864,The Catcher in the Rye,J.D. Salinger,Hachette Book Group,2012-01-25,605.0,zh,USA,2.57,3723,False,Refined
